Nationality,Location,StartDate,EndDate,MinDeaths,MaxDeaths,DeathsOverride,DeathsFinal,AirRate,CivilianRate,IntentionalRate,Tags,AirForce,Notes,Sources,StartDateMs,EndDateMs
United States,,6/1/46,6/30/46,1,1,1.355101311,1.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/172
United States,,7/1/46,7/31/46,0,0,0,0.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/173
United States,,8/1/46,8/31/46,3,3,4.065303933,3.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/174
United States,,9/1/46,9/30/46,0,0,0,0.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/175
United States,,10/1/46,10/31/46,0,0,0,0.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/176
United States,,11/1/46,11/30/46,0,0,0,0.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/177
United States,,12/1/46,12/31/46,0,0,0,0.0,,0,,,army,"multiplied to make 318,274",http://cgsc.cdmhost.com/cdm/compoundobject/collection/p4013coll8/id/178
Albania,,9/1/39,8/31/45,"30,000","30,000",,30000.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Australia,,9/1/39,8/31/45,"39,800","39,800",,39800.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Australia,,9/1/39,8/31/45,700,700,,700.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Austria,,9/1/39,8/31/45,0,0,,0.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Austria,,9/1/39,8/31/45,"62,500","62,500",,62500.0,,1,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Belgium,,9/1/39,8/31/45,"12,100","12,100",,12100.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Belgium,,9/1/39,8/31/45,"48,900","48,900",,48900.0,,1,,,,wiki buffer,http://en.wikipedia.org/wiki/World_War_II_casualties
Brazil,,9/1/39,8/31/45,"1,000","1,000",,1000.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Brazil,,9/1/39,8/31/45,"1,000","1,000",,1000.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Bulgaria,,9/1/39,8/31/45,"22,000","22,000",,22000.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Bulgaria,,9/1/39,8/31/45,"3,000","3,000",,3000.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Burma,,9/1/39,8/31/45,"22,000","22,000",,22000.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Burma,,9/1/39,8/31/45,"250,000","250,000",,250000.0,,1,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
Canada,,9/1/39,8/31/45,"45,400","45,400",,45400.0,,0,,,,,http://en.wikipedia.org/wiki/World_War_II_casualties
